RxNorm,ATC
1113311,N02AA05
1113312,N02AA05
1113313,N02AA05
1113314,N02AA05
1113315,N02AA05
1113316,N02AA05
1664444,N02AA05
1664445,N02AA05
1664448,N02AA05
1664633,N02AA05
1664634,N02AA05
1790525,N02AA05
1790526,N02AA05
1790527,N02AA05
1790529,N02AA05
1790530,N02AA05
1790533,N02AA05
1790534,N02AA05
1790535,N02AA05
1791557,N02AA05
1791558,N02AA05
1791559,N02AA05
1791560,N02AA05
1791561,N02AA05
1791562,N02AA05
1791566,N02AA05
1791567,N02AA05
1791568,N02AA05
1791569,N02AA05
1791570,N02AA05
1791571,N02AA05
1791573,N02AA05
1791574,N02AA05
1791575,N02AA05
1791576,N02AA05
1791577,N02AA05
1791578,N02AA05
1791579,N02AA05
1791580,N02AA05
1791581,N02AA05
1791582,N02AA05
1791583,N02AA05
1791584,N02AA05
1860127,N02AA05
1860129,N02AA05
1860137,N02AA05
1860148,N02AA05
1860151,N02AA05
1860154,N02AA05
1860157,N02AA05
1944529,N02AA05
1944531,N02AA05
1944532,N02AA05
1944535,N02AA05
1944538,N02AA05
1944539,N02AA05
1944540,N02AA05
1944541,N02AA05
1944542,N02AA05
1944543,N02AA05
207260,N02AA05
247626,N02AA05
247627,N02AA05
248307,N02AA05
316422,N02AA05
323935,N02AA05
328460,N02AA05
330592,N02AA05
330796,N02AA05
331533,N02AA05
351415,N02AA05
364079,N02AA05
364080,N02AA05
364763,N02AA05
368158,N02AA05
368760,N02AA05
368761,N02AA05
370158,N02AA05
373195,N02AA05
373196,N02AA05
373197,N02AA05
373198,N02AA05
385094,N02AA05
402341,N02AA05
541045,N02AA05
541046,N02AA05
541049,N02AA05
541050,N02AA05
602171,N02AA05
607628,N02AA05
629031,N02AA05
637538,N02AA05
7804,N02AA05
790843,N02AA05
1014598,N02AA55
1014614,N02AA55
1037258,N02AA55
1049542,N02AA55
1049562,N02AA55
1049573,N02AA55
1049583,N02AA55
1049592,N02AA55
1049598,N02AA55
1431100,N02AA55
1545898,N02AA55
1545901,N02AA55
1545903,N02AA55
1545904,N02AA55
1545906,N02AA55
1545907,N02AA55
1545908,N02AA55
1545909,N02AA55
1545910,N02AA55
1545911,N02AA55
1546085,N02AA55
1546086,N02AA55
1546089,N02AA55
1546090,N02AA55
1597567,N02AA55
1597572,N02AA55
1790525,N02AA55
1791557,N02AA55
1791566,N02AA55
1791573,N02AA55
1791579,N02AA55
2268080,N02AA55
2268081,N02AA55
2268082,N02AA55
2268084,N02AA55
2268085,N02AA55
2268086,N02AA55
316422,N02AA55
323935,N02AA55
330592,N02AA55
452117,N02AA55
637538,N02AA55
7242,N02AA55
724613,N02AA55
7804,N02AA55
1014614,N02AJ18
1037258,N02AJ18
1049691,N02AJ18
1049692,N02AJ18
1049693,N02AJ18
1049715,N02AJ18
1049716,N02AJ18
1191,N02AJ18
317300,N02AJ18
330796,N02AJ18
368584,N02AJ18
368603,N02AJ18
368604,N02AJ18
374711,N02AJ18
432481,N02AJ18
637538,N02AJ18
637539,N02AJ18
637540,N02AJ18
637541,N02AJ18
637542,N02AJ18
724542,N02AJ18
724546,N02AJ18
724547,N02AJ18
724613,N02AJ18
724614,N02AJ18
724619,N02AJ18
724620,N02AJ18
7804,N02AJ18
848765,N02AJ18
848767,N02AJ18
848768,N02AJ18
848770,N02AJ18
848771,N02AJ18
848772,N02AJ18
848927,N02AJ18
848928,N02AJ18
1014614,N02AJ19
1049589,N02AJ19
1049590,N02AJ19
1049591,N02AJ19
316422,N02AJ19
317388,N02AJ19
483322,N02AJ19
5640,N02AJ19
578412,N02AJ19
583404,N02AJ19
583405,N02AJ19
7804,N02AJ19
1014624,D01AE12
1014639,D01AE12
1014640,D01AE12
1014641,D01AE12
1014642,D01AE12
1020053,D01AE12
103524,D01AE12
103568,D01AE12
1038982,D01AE12
1039554,D01AE12
1039555,D01AE12
1039556,D01AE12
1039557,D01AE12
1039558,D01AE12
1039560,D01AE12
1039601,D01AE12
1039623,D01AE12
1039624,D01AE12
1039625,D01AE12
1039626,D01AE12
1039627,D01AE12
1039628,D01AE12
1039683,D01AE12
1039684,D01AE12
1039685,D01AE12
1039714,D01AE12
1039715,D01AE12
1039716,D01AE12
1039737,D01AE12
1039739,D01AE12
1039740,D01AE12
1039743,D01AE12
1039744,D01AE12
1039746,D01AE12
1042671,D01AE12
1042672,D01AE12
1042673,D01AE12
1042813,D01AE12
1042814,D01AE12
1042815,D01AE12
1042816,D01AE12
1042817,D01AE12
1042818,D01AE12
1042820,D01AE12
1042821,D01AE12
1042850,D01AE12
1042851,D01AE12
1042852,D01AE12
1043054,D01AE12
1043055,D01AE12
1043056,D01AE12
1043189,D01AE12
1043190,D01AE12
1043191,D01AE12
1043197,D01AE12
1043198,D01AE12
1043199,D01AE12
1043760,D01AE12
1046277,D01AE12
1046279,D01AE12
1046280,D01AE12
1046281,D01AE12
1046487,D01AE12
1047123,D01AE12
1047124,D01AE12
1047125,D01AE12
1047362,D01AE12
1047415,D01AE12
1047484,D01AE12
1048903,D01AE12
1049424,D01AE12
1049425,D01AE12
1050121,D01AE12
1050122,D01AE12
1050123,D01AE12
1050664,D01AE12
1050665,D01AE12
1050787,D01AE12
1050788,D01AE12
1050789,D01AE12
1052704,D01AE12
1052706,D01AE12
1052707,D01AE12
1053095,D01AE12
1053096,D01AE12
1053097,D01AE12
1053098,D01AE12
1053099,D01AE12
1053267,D01AE12
1053268,D01AE12
1053269,D01AE12
1053274,D01AE12
1053275,D01AE12
1053276,D01AE12
1053277,D01AE12
1053278,D01AE12
1053280,D01AE12
1053281,D01AE12
1053282,D01AE12
1053302,D01AE12
1053303,D01AE12
1053304,D01AE12
1053328,D01AE12
1053329,D01AE12
108266,D01AE12
1086027,D01AE12
1086028,D01AE12
1086354,D01AE12
1086356,D01AE12
1087772,D01AE12
1087773,D01AE12
1087774,D01AE12
1087796,D01AE12
1087797,D01AE12
1087798,D01AE12
1091401,D01AE12
1091402,D01AE12
1091403,D01AE12
1091598,D01AE12
1091599,D01AE12
1091600,D01AE12
1091940,D01AE12
1091941,D01AE12
1092658,D01AE12
1095688,D01AE12
1095689,D01AE12
1095691,D01AE12
1095692,D01AE12
1095693,D01AE12
1098584,D01AE12
1098590,D01AE12
1098591,D01AE12
1098592,D01AE12
1099891,D01AE12
1099892,D01AE12
1099893,D01AE12
1111053,D01AE12
1111054,D01AE12
1111055,D01AE12
1113515,D01AE12
1113516,D01AE12
1113527,D01AE12
1113529,D01AE12
1113530,D01AE12
1113533,D01AE12
1113534,D01AE12
1113536,D01AE12
1114017,D01AE12
1114018,D01AE12
1114019,D01AE12
1120065,D01AE12
1120066,D01AE12
1146708,D01AE12
1146709,D01AE12
1146710,D01AE12
1146711,D01AE12
1146712,D01AE12
1146713,D01AE12
1146714,D01AE12
1146715,D01AE12
1147657,D01AE12
1147658,D01AE12
1147659,D01AE12
1148950,D01AE12
1148951,D01AE12
1148952,D01AE12
1150492,D01AE12
1150494,D01AE12
1150495,D01AE12
1150496,D01AE12
1188570,D01AE12
1188571,D01AE12
1190435,D01AE12
1190436,D01AE12
1190438,D01AE12
1191690,D01AE12
1191691,D01AE12
1192651,D01AE12
1192653,D01AE12
1192655,D01AE12
1233719,D01AE12
1233720,D01AE12
1234456,D01AE12
1234591,D01AE12
1234592,D01AE12
1234594,D01AE12
1235202,D01AE12
1235203,D01AE12
1235205,D01AE12
1235206,D01AE12
1235208,D01AE12
1235493,D01AE12
1235494,D01AE12
1235496,D01AE12
1235776,D01AE12
1235777,D01AE12
1235779,D01AE12
1241639,D01AE12
1244193,D01AE12
1245948,D01AE12
1245949,D01AE12
1245951,D01AE12
1247823,D01AE12
1247825,D01AE12
1247985,D01AE12
1247986,D01AE12
1247988,D01AE12
1248331,D01AE12
1248346,D01AE12
1248347,D01AE12
1250654,D01AE12
1250655,D01AE12
1250657,D01AE12
1251559,D01AE12
1251560,D01AE12
1251562,D01AE12
1251563,D01AE12
1251564,D01AE12
1251566,D01AE12
1251569,D01AE12
1251570,D01AE12
1251571,D01AE12
1251572,D01AE12
1251574,D01AE12
1290935,D01AE12
1290936,D01AE12
1298275,D01AE12
1299061,D01AE12
1299062,D01AE12
1299064,D01AE12
1299650,D01AE12
1299651,D01AE12
1299653,D01AE12
1300359,D01AE12
1300360,D01AE12
1300361,D01AE12
1300362,D01AE12
1300363,D01AE12
1300716,D01AE12
1300717,D01AE12
1300719,D01AE12
1300899,D01AE12
1300901,D01AE12
1300902,D01AE12
1300904,D01AE12
1300905,D01AE12
1300907,D01AE12
1300908,D01AE12
1302640,D01AE12
1302643,D01AE12
1302897,D01AE12
1303355,D01AE12
1303356,D01AE12
1303358,D01AE12
1306213,D01AE12
1306214,D01AE12
1309975,D01AE12
1309976,D01AE12
1309978,D01AE12
1310059,D01AE12
1310060,D01AE12
1310062,D01AE12
1311203,D01AE12
1311204,D01AE12
1311206,D01AE12
1312994,D01AE12
1312995,D01AE12
1312997,D01AE12
1314476,D01AE12
1314477,D01AE12
1314479,D01AE12
1359281,D01AE12
1359429,D01AE12
1359432,D01AE12
1359439,D01AE12
1359440,D01AE12
1364389,D01AE12
1364390,D01AE12
1364392,D01AE12
1368297,D01AE12
1368298,D01AE12
1368300,D01AE12
1368301,D01AE12
1368303,D01AE12
1368304,D01AE12
1368306,D01AE12
1368308,D01AE12
1368309,D01AE12
1368311,D01AE12
1368312,D01AE12
1371357,D01AE12
1372300,D01AE12
1372301,D01AE12
1372304,D01AE12
1372305,D01AE12
1372307,D01AE12
1372925,D01AE12
1373217,D01AE12
1376089,D01AE12
1376091,D01AE12
1376092,D01AE12
1376094,D01AE12
1376210,D01AE12
142035,D01AE12
1421165,D01AE12
1421166,D01AE12
1421168,D01AE12
1421170,D01AE12
1421171,D01AE12
1421173,D01AE12
1422557,D01AE12
1422558,D01AE12
1422560,D01AE12
1423491,D01AE12
1423492,D01AE12
1423494,D01AE12
1423835,D01AE12
1423836,D01AE12
1423838,D01AE12
1424608,D01AE12
1424609,D01AE12
1424611,D01AE12
1424612,D01AE12
1425554,D01AE12
1426603,D01AE12
1426604,D01AE12
1426606,D01AE12
1427994,D01AE12
1427995,D01AE12
1427997,D01AE12
1436155,D01AE12
1436161,D01AE12
1437690,D01AE12
1439915,D01AE12
1439916,D01AE12
1439917,D01AE12
1439918,D01AE12
1441112,D01AE12
1442276,D01AE12
1442277,D01AE12
1442280,D01AE12
1442402,D01AE12
1442403,D01AE12
1442405,D01AE12
1442519,D01AE12
1442520,D01AE12
1442711,D01AE12
1442712,D01AE12
1442714,D01AE12
1442967,D01AE12
1442968,D01AE12
1442970,D01AE12
1442972,D01AE12
1442973,D01AE12
1442975,D01AE12
1482641,D01AE12
1483180,D01AE12
1483181,D01AE12
1483184,D01AE12
1483189,D01AE12
1483190,D01AE12
1483628,D01AE12
1483629,D01AE12
1483769,D01AE12
1483770,D01AE12
1483772,D01AE12
1485072,D01AE12
1485073,D01AE12
1485075,D01AE12
1487370,D01AE12
1487371,D01AE12
1487373,D01AE12
1487374,D01AE12
1487376,D01AE12
1487606,D01AE12
1487607,D01AE12
1488598,D01AE12
1488599,D01AE12
1488602,D01AE12
1489235,D01AE12
1489236,D01AE12
1489238,D01AE12
1490782,D01AE12
1490783,D01AE12
1490785,D01AE12
1491645,D01AE12
1491646,D01AE12
1491648,D01AE12
1492405,D01AE12
1493163,D01AE12
1493165,D01AE12
1493509,D01AE12
1493510,D01AE12
1493511,D01AE12
1493512,D01AE12
1495093,D01AE12
1495097,D01AE12
1495102,D01AE12
1495103,D01AE12
1495104,D01AE12
1495106,D01AE12
1537088,D01AE12
1537089,D01AE12
1537091,D01AE12
1537337,D01AE12
1539805,D01AE12
1539806,D01AE12
1539808,D01AE12
1540275,D01AE12
1540276,D01AE12
1540278,D01AE12
1541101,D01AE12
1541102,D01AE12
1541104,D01AE12
1541106,D01AE12
1541107,D01AE12
1541109,D01AE12
1541264,D01AE12
1541265,D01AE12
1541268,D01AE12
1541610,D01AE12
1541696,D01AE12
1541698,D01AE12
1541699,D01AE12
1541701,D01AE12
1541703,D01AE12
1541704,D01AE12
1541706,D01AE12
1541707,D01AE12
1542857,D01AE12
1542859,D01AE12
1543169,D01AE12
1543170,D01AE12
1543172,D01AE12
1546588,D01AE12
1547641,D01AE12
1547642,D01AE12
1547644,D01AE12
1547645,D01AE12
1547648,D01AE12
1549094,D01AE12
1549095,D01AE12
1549097,D01AE12
1549098,D01AE12
1549099,D01AE12
1591992,D01AE12
1591993,D01AE12
1591995,D01AE12
1591996,D01AE12
1591997,D01AE12
1591999,D01AE12
1592888,D01AE12
1592891,D01AE12
1594681,D01AE12
1594682,D01AE12
1597268,D01AE12
1597269,D01AE12
1598083,D01AE12
1598084,D01AE12
1599166,D01AE12
1599167,D01AE12
1599169,D01AE12
1599170,D01AE12
1599171,D01AE12
1599173,D01AE12
1599174,D01AE12
1599175,D01AE12
1601563,D01AE12
1601564,D01AE12
1649002,D01AE12
1650198,D01AE12
1656281,D01AE12
1656282,D01AE12
1656284,D01AE12
1656285,D01AE12
1656287,D01AE12
1656293,D01AE12
1657121,D01AE12
1657122,D01AE12
1658305,D01AE12
1658306,D01AE12
1658308,D01AE12
1658309,D01AE12
1658311,D01AE12
1661099,D01AE12
1673798,D01AE12
1673799,D01AE12
1730425,D01AE12
1736015,D01AE12
1736057,D01AE12
1741927,D01AE12
1741928,D01AE12
1741930,D01AE12
1743118,D01AE12
1744038,D01AE12
1744039,D01AE12
1744041,D01AE12
1745001,D01AE12
1789189,D01AE12
1789190,D01AE12
1789192,D01AE12
1789195,D01AE12
1789196,D01AE12
1789199,D01AE12
1789221,D01AE12
1789223,D01AE12
1789224,D01AE12
1789226,D01AE12
1789228,D01AE12
1789229,D01AE12
1789231,D01AE12
1789232,D01AE12
1789467,D01AE12
1789468,D01AE12
1789470,D01AE12
1793025,D01AE12
1793034,D01AE12
1793156,D01AE12
1793157,D01AE12
1793159,D01AE12
1793160,D01AE12
1793162,D01AE12
1793163,D01AE12
1793165,D01AE12
1793166,D01AE12
1793168,D01AE12
1793169,D01AE12
1798540,D01AE12
1798541,D01AE12
1803721,D01AE12
1803722,D01AE12
1803724,D01AE12
1804844,D01AE12
1862734,D01AE12
1862735,D01AE12
1874139,D01AE12
1925869,D01AE12
1925871,D01AE12
1940239,D01AE12
1941593,D01AE12
1941594,D01AE12
1941596,D01AE12
1941597,D01AE12
1941599,D01AE12
1941642,D01AE12
1941643,D01AE12
1942847,D01AE12
1943754,D01AE12
1986359,D01AE12
1986360,D01AE12
1986362,D01AE12
1986363,D01AE12
1986365,D01AE12
198844,D01AE12
198845,D01AE12
1988751,D01AE12
1989868,D01AE12
1989869,D01AE12
1990748,D01AE12
1990749,D01AE12
1990751,D01AE12
1991324,D01AE12
1991325,D01AE12
1991327,D01AE12
199134,D01AE12
199135,D01AE12
199161,D01AE12
199213,D01AE12
1992551,D01AE12
1992552,D01AE12
1992554,D01AE12
199308,D01AE12
1994404,D01AE12
1996195,D01AE12
1996196,D01AE12
2000541,D01AE12
2000543,D01AE12
200156,D01AE12
2002589,D01AE12
2002590,D01AE12
2043244,D01AE12
2043245,D01AE12
2043247,D01AE12
2043249,D01AE12
2043250,D01AE12
2043252,D01AE12
2043457,D01AE12
2047180,D01AE12
2049390,D01AE12
2049391,D01AE12
2050066,D01AE12
2050067,D01AE12
205023,D01AE12
205104,D01AE12
205162,D01AE12
205173,D01AE12
205174,D01AE12
2055288,D01AE12
2055289,D01AE12
2055290,D01AE12
2055291,D01AE12
2055315,D01AE12
210057,D01AE12
210058,D01AE12
210069,D01AE12
210071,D01AE12
210072,D01AE12
210073,D01AE12
210074,D01AE12
210076,D01AE12
210077,D01AE12
210078,D01AE12
210079,D01AE12
210081,D01AE12
210137,D01AE12
210138,D01AE12
210140,D01AE12
210141,D01AE12
210142,D01AE12
2102833,D01AE12
2102834,D01AE12
2102837,D01AE12
2104322,D01AE12
2104323,D01AE12
2107061,D01AE12
2107062,D01AE12
2107314,D01AE12
2107315,D01AE12
2109053,D01AE12
2109253,D01AE12
2117380,D01AE12
2117381,D01AE12
212318,D01AE12
212332,D01AE12
212584,D01AE12
212586,D01AE12
212597,D01AE12
212598,D01AE12
212811,D01AE12
212812,D01AE12
212833,D01AE12
212836,D01AE12
212837,D01AE12
212839,D01AE12
212841,D01AE12
212843,D01AE12
213124,D01AE12
2170987,D01AE12
2191891,D01AE12
2197846,D01AE12
2200082,D01AE12
2265265,D01AE12
2266760,D01AE12
2267556,D01AE12
2267557,D01AE12
2267559,D01AE12
2283032,D01AE12
2283033,D01AE12
238460,D01AE12
238464,D01AE12
238465,D01AE12
238466,D01AE12
2391153,D01AE12
2398518,D01AE12
240525,D01AE12
240559,D01AE12
242139,D01AE12
244522,D01AE12
244523,D01AE12
244524,D01AE12
244525,D01AE12
244526,D01AE12
245020,D01AE12
245199,D01AE12
245640,D01AE12
245694,D01AE12
245731,D01AE12
2467164,D01AE12
2467165,D01AE12
2467167,D01AE12
2468333,D01AE12
2468334,D01AE12
247990,D01AE12
247991,D01AE12
248040,D01AE12
248159,D01AE12
248299,D01AE12
248411,D01AE12
248609,D01AE12
248684,D01AE12
251294,D01AE12
251380,D01AE12
251400,D01AE12
251401,D01AE12
251402,D01AE12
251403,D01AE12
251404,D01AE12
251405,D01AE12
251406,D01AE12
251407,D01AE12
251408,D01AE12
251577,D01AE12
252296,D01AE12
252577,D01AE12
252973,D01AE12
2531732,D01AE12
2531733,D01AE12
2531734,D01AE12
2531735,D01AE12
2533331,D01AE12
2533332,D01AE12
2533925,D01AE12
2536141,D01AE12
2536142,D01AE12
2536143,D01AE12
2539208,D01AE12
2539209,D01AE12
2539430,D01AE12
2541052,D01AE12
2548833,D01AE12
2560235,D01AE12
282663,D01AE12
283252,D01AE12
283602,D01AE12
284024,D01AE12
284545,D01AE12
312879,D01AE12
312880,D01AE12
312881,D01AE12
312882,D01AE12
312886,D01AE12
312887,D01AE12
312888,D01AE12
312891,D01AE12
312893,D01AE12
312894,D01AE12
312895,D01AE12
315198,D01AE12
316715,D01AE12
317152,D01AE12
328882,D01AE12
328925,D01AE12
328928,D01AE12
328930,D01AE12
328932,D01AE12
328933,D01AE12
328934,D01AE12
329259,D01AE12
329272,D01AE12
329463,D01AE12
330195,D01AE12
330196,D01AE12
330197,D01AE12
330198,D01AE12
330199,D01AE12
331394,D01AE12
331410,D01AE12
331411,D01AE12
333271,D01AE12
333715,D01AE12
334216,D01AE12
334226,D01AE12
334230,D01AE12
334231,D01AE12
334232,D01AE12
334233,D01AE12
334234,D01AE12
334235,D01AE12
334236,D01AE12
334237,D01AE12
334459,D01AE12
334479,D01AE12
336071,D01AE12
340018,D01AE12
340025,D01AE12
340026,D01AE12
340027,D01AE12
340076,D01AE12
340077,D01AE12
340078,D01AE12
340086,D01AE12
340111,D01AE12
340112,D01AE12
340131,D01AE12
340153,D01AE12
340164,D01AE12
340186,D01AE12
340192,D01AE12
340193,D01AE12
340202,D01AE12
340618,D01AE12
340619,D01AE12
343176,D01AE12
346298,D01AE12
350982,D01AE12
358439,D01AE12
358471,D01AE12
358519,D01AE12
362462,D01AE12
362482,D01AE12
362489,D01AE12
362492,D01AE12
362513,D01AE12
365383,D01AE12
365414,D01AE12
365415,D01AE12
365416,D01AE12
365418,D01AE12
365419,D01AE12
365420,D01AE12
365422,D01AE12
365424,D01AE12
365425,D01AE12
365426,D01AE12
365449,D01AE12
365478,D01AE12
365750,D01AE12
365752,D01AE12
365779,D01AE12
366160,D01AE12
367383,D01AE12
370370,D01AE12
370426,D01AE12
370430,D01AE12
370433,D01AE12
370434,D01AE12
370458,D01AE12
370473,D01AE12
370493,D01AE12
374475,D01AE12
376363,D01AE12
376381,D01AE12
377513,D01AE12
377804,D01AE12
377805,D01AE12
379237,D01AE12
384503,D01AE12
384546,D01AE12
384553,D01AE12
385412,D01AE12
415924,D01AE12
416212,D01AE12
416909,D01AE12
416910,D01AE12
417424,D01AE12
418669,D01AE12
418670,D01AE12
418739,D01AE12
418741,D01AE12
422996,D01AE12
422997,D01AE12
422998,D01AE12
428264,D01AE12
440971,D01AE12
451136,D01AE12
451373,D01AE12
451375,D01AE12
451384,D01AE12
451387,D01AE12
451394,D01AE12
451767,D01AE12
477031,D01AE12
543360,D01AE12
543361,D01AE12
543362,D01AE12
543665,D01AE12
543666,D01AE12
562599,D01AE12
562600,D01AE12
563348,D01AE12
570605,D01AE12
570606,D01AE12
570617,D01AE12
570619,D01AE12
570620,D01AE12
570621,D01AE12
570622,D01AE12
570624,D01AE12
570625,D01AE12
570626,D01AE12
570627,D01AE12
570629,D01AE12
570684,D01AE12
570685,D01AE12
570687,D01AE12
570688,D01AE12
570689,D01AE12
572518,D01AE12
572531,D01AE12
572755,D01AE12
572757,D01AE12
572767,D01AE12
572768,D01AE12
572890,D01AE12
572891,D01AE12
572892,D01AE12
572904,D01AE12
572907,D01AE12
572908,D01AE12
572910,D01AE12
572912,D01AE12
572914,D01AE12
573049,D01AE12
574973,D01AE12
667904,D01AE12
667905,D01AE12
667906,D01AE12
688066,D01AE12
688067,D01AE12
702357,D01AE12
702358,D01AE12
705834,D01AE12
705835,D01AE12
705836,D01AE12
705876,D01AE12
705877,D01AE12
706000,D01AE12
723768,D01AE12
723769,D01AE12
723770,D01AE12
723772,D01AE12
723773,D01AE12
723776,D01AE12
723777,D01AE12
723778,D01AE12
753093,D01AE12
753094,D01AE12
753095,D01AE12
761359,D01AE12
761360,D01AE12
761361,D01AE12
790884,D01AE12
790886,D01AE12
790887,D01AE12
790888,D01AE12
795618,D01AE12
796478,D01AE12
796479,D01AE12
796480,D01AE12
797884,D01AE12
797885,D01AE12
797892,D01AE12
797949,D01AE12
797950,D01AE12
797951,D01AE12
797954,D01AE12
797955,D01AE12
824981,D01AE12
824982,D01AE12
824983,D01AE12
835508,D01AE12
835509,D01AE12
846101,D01AE12
853510,D01AE12
853511,D01AE12
865105,D01AE12
866218,D01AE12
866219,D01AE12
866892,D01AE12
877014,D01AE12
880693,D01AE12
880694,D01AE12
880695,D01AE12
880887,D01AE12
880890,D01AE12
883501,D01AE12
883808,D01AE12
883809,D01AE12
883810,D01AE12
885233,D01AE12
885234,D01AE12
885235,D01AE12
885567,D01AE12
885568,D01AE12
904808,D01AE12
9525,D01AE12
968098,D01AE12
968099,D01AE12
968100,D01AE12
991180,D01AE12
997962,D01AE12
997963,D01AE12
997964,D01AE12
999473,D01AE12
999477,D01AE12
999618,D01AE12
10154,M03AB01
1594584,M03AB01
1594585,M03AB01
1594586,M03AB01
1594587,M03AB01
1594588,M03AB01
1594589,M03AB01
1594590,M03AB01
1594591,M03AB01
1594592,M03AB01
1594593,M03AB01
1789936,M03AB01
1789938,M03AB01
1789940,M03AB01
1789941,M03AB01
363332,M03AB01
373965,M03AB01
91809,M03AB01
10156,A02BX02
104089,A02BX02
104090,A02BX02
1487144,A02BX02
1487217,A02BX02
1487218,A02BX02
208094,A02BX02
208097,A02BX02
247123,A02BX02
313123,A02BX02
314234,A02BX02
316737,A02BX02
317509,A02BX02
335631,A02BX02
365868,A02BX02
365912,A02BX02
368624,A02BX02
369284,A02BX02
373966,A02BX02
373967,A02BX02
391982,A02BX02
393488,A02BX02
430287,A02BX02
433909,A02BX02
451664,A02BX02
451665,A02BX02
544152,A02BX02
544153,A02BX02
544154,A02BX02
563515,A02BX02
563516,A02BX02
568822,A02BX02
568825,A02BX02
10156,A09AA01
10223,A09AA01
1043631,A09AA01
10454,A09AA01
1089861,A09AA01
1089862,A09AA01
1089863,A09AA01
1089865,A09AA01
1089866,A09AA01
1113041,A09AA01
1113042,A09AA01
1113044,A09AA01
1113046,A09AA01
1114126,A09AA01
1114127,A09AA01
1114130,A09AA01
1114135,A09AA01
1114510,A09AA01
1115781,A09AA01
1117094,A09AA01
1117095,A09AA01
1117096,A09AA01
1117102,A09AA01
1117103,A09AA01
1117104,A09AA01
11246,A09AA01
11248,A09AA01
11256,A09AA01
1144757,A09AA01
1150052,A09AA01
1151,A09AA01
1244141,A09AA01
1244142,A09AA01
1245750,A09AA01
1245751,A09AA01
1245752,A09AA01
1245753,A09AA01
1245755,A09AA01
1245756,A09AA01
1245759,A09AA01
1245760,A09AA01
1245761,A09AA01
1245762,A09AA01
1245763,A09AA01
1245764,A09AA01
1245765,A09AA01
1245766,A09AA01
1245767,A09AA01
1245768,A09AA01
1245769,A09AA01
1245770,A09AA01
1245771,A09AA01
1245962,A09AA01
1245964,A09AA01
1245965,A09AA01
1247379,A09AA01
1247381,A09AA01
1247386,A09AA01
1247388,A09AA01
125921,A09AA01
1294120,A09AA01
1294121,A09AA01
1294122,A09AA01
1294124,A09AA01
1294125,A09AA01
1294128,A09AA01
1294481,A09AA01
1294483,A09AA01
1302350,A09AA01
1306125,A09AA01
1307040,A09AA01
1307577,A09AA01
1307612,A09AA01
1307947,A09AA01
1310249,A09AA01
1310566,A09AA01
1310844,A09AA01
1311242,A09AA01
1311261,A09AA01
1311688,A09AA01
1313251,A09AA01
1313252,A09AA01
1313255,A09AA01
1313642,A09AA01
1314291,A09AA01
1342493,A09AA01
1359426,A09AA01
1360629,A09AA01
1361660,A09AA01
1362807,A09AA01
1362917,A09AA01
1363385,A09AA01
1364295,A09AA01
1370467,A09AA01
1370586,A09AA01
1370776,A09AA01
1372670,A09AA01
1372671,A09AA01
1372672,A09AA01
1372676,A09AA01
1372678,A09AA01
1373323,A09AA01
1373324,A09AA01
1373325,A09AA01
1373326,A09AA01
1373327,A09AA01
1376211,A09AA01
1420998,A09AA01
1420999,A09AA01
1421000,A09AA01
1421001,A09AA01
1421003,A09AA01
1421004,A09AA01
1421007,A09AA01
1421613,A09AA01
1421614,A09AA01
1421615,A09AA01
1421616,A09AA01
1421617,A09AA01
1421618,A09AA01
1421620,A09AA01
1423485,A09AA01
1423486,A09AA01
1423489,A09AA01
1423970,A09AA01
1423971,A09AA01
1423972,A09AA01
1427033,A09AA01
1427034,A09AA01
1441377,A09AA01
1512,A09AA01
153733,A09AA01
153970,A09AA01
1540,A09AA01
1543002,A09AA01
1543003,A09AA01
1543004,A09AA01
1543005,A09AA01
1543006,A09AA01
1543722,A09AA01
1543724,A09AA01
1543727,A09AA01
1543729,A09AA01
1549423,A09AA01
1549424,A09AA01
1549425,A09AA01
1549426,A09AA01
1549427,A09AA01
1549428,A09AA01
1588,A09AA01
1594669,A09AA01
1594670,A09AA01
1594671,A09AA01
1594672,A09AA01
1594673,A09AA01
1595289,A09AA01
1595290,A09AA01
1595291,A09AA01
1595292,A09AA01
1595455,A09AA01
1595456,A09AA01
1595457,A09AA01
1595459,A09AA01
1595460,A09AA01
1595461,A09AA01
1595462,A09AA01
1595469,A09AA01
1595470,A09AA01
1595471,A09AA01
1595472,A09AA01
1595473,A09AA01
1595475,A09AA01
1595476,A09AA01
1595477,A09AA01
1595478,A09AA01
1607629,A09AA01
1607630,A09AA01
1607631,A09AA01
1607632,A09AA01
1607633,A09AA01
1752,A09AA01
17614,A09AA01
1806917,A09AA01
1806918,A09AA01
1806919,A09AA01
1806920,A09AA01
1806921,A09AA01
1806922,A09AA01
1806923,A09AA01
1806924,A09AA01
1806925,A09AA01
1806926,A09AA01
1806927,A09AA01
1806928,A09AA01
1806929,A09AA01
1806930,A09AA01
1806931,A09AA01
1806951,A09AA01
1806952,A09AA01
1806953,A09AA01
1806955,A09AA01
1806962,A09AA01
1806963,A09AA01
1806964,A09AA01
1806965,A09AA01
1806966,A09AA01
1858629,A09AA01
1858631,A09AA01
1858635,A09AA01
1858637,A09AA01
1858640,A09AA01
1858641,A09AA01
1858642,A09AA01
1858644,A09AA01
1858648,A09AA01
1858649,A09AA01
1858651,A09AA01
1858658,A09AA01
