RxNorm,UMLS
328530,C0013036
2055666,C0040615
247667,C0304475
313889,C3653944
313888,C3653944
313884,C0003138
336406,C3653759
376317,C3653763
1050080,C3653761
1306108,C0002092
1306100,C3653767
755937,C0040615
362410,C3653676
371346,C3653944
617661,C3653741
1049502,C0002772
1049504,C0002772
25953,C3653844
1721583,C5401044
1721582,C5401044
1721581,C5401044
1721580,C5401044
358561,C3653284
371347,C3653944
358567,C3653741
1594671,C3653759
1594670,C3653759
1594676,C3540023
1594675,C3540023
403850,C0013036
403851,C0013036
403852,C0013036
403853,C3653793
403854,C3653793
403855,C3653793
860138,C3653660
2049858,C0020656
2049855,C0020656
2049854,C0020656
860137,C3653660
2049851,C0020656
2049852,C0020656
1994322,C3653756
1042673,C3653741
1606483,C3653798
573930,C3653715
1606488,C3653798
1606489,C0040615
411081,C3542964
360812,C3653942
360813,C3653942
360818,C0360720
360819,C0360720
2268215,C3653933
2268216,C0355614
1491519,C3653752
2268212,C3540023
1087666,C3653749
1491511,C3653517
1491514,C3653752
826105,C0003289
826103,C0003289
826101,C0003289
826100,C0003289
309952,C1704311
309953,C1704311
860791,C0002772
860792,C0002772
860795,C3653780
860797,C3653780
1111822,C3653285
619046,C3653319
619047,C3653319
619045,C3653358
1309228,C0003289
1309229,C3653756
1309224,C3653756
1309225,C3653756
1309226,C3654018
1309227,C3653756
1309221,C3653756
1309222,C3653756
1309223,C3653756
2285809,C3653762
2285806,C3539171
314504,C3653335
2285802,C3653762
762858,C3653627
762859,C3653627
762857,C3653627
762850,C3653627
762851,C3653627
762852,C3653627
1855387,C0003391
1855386,C0003391
797234,C3653671
352121,C3542964
352120,C3542964
373841,C0013036
668362,C0017302
1119555,C3653622
1943345,C5577441
1943342,C5577441
1943341,C5577441
1546357,C3653319
283325,C3653756
1111701,C3653287
1111702,C3653287
1111703,C3653287
1306925,C0471863
882547,C3653731
882549,C3653731
882548,C3653731
808061,C3653798
1657693,C3653758
393442,C3653768
259290,C3653572
310519,C3653937
248377,C0040615
378051,C3653753
880943,C3653319
880945,C3653319
880944,C3653319
372043,C0724804
1720897,C3653589
212589,C3653942
212586,C3653741
212584,C3653741
544117,C3653671
1720899,C3653589
3510,C0021027
2286598,C3653285
2286595,C3653285
2286594,C3653285
2286592,C3653285
2286591,C3653285
1544473,C5401044
2367409,C0003374
725106,C5401044
576419,C3653765
725104,C3653789
249357,C3537250
1741910,C3653843
1303839,C3653319
565117,C3653501
404419,C3653799
204396,C3653715
69036,C0003299
257844,C3653914
349094,C3653871
809322,C3653731
572417,C3653759
572416,C3653759
2100015,C3653798
2100017,C3653741
2100010,C3653501
2100013,C3653798
632280,C3653737
2100019,C3653741
800231,C3654018
800230,C3653767
800233,C3654018
800232,C3653813
800235,C3653767
800234,C3654018
800237,C3653767
800236,C3653813
48203,C3653944
2167805,C0002092
2167801,C3653822
2167800,C3653285
2167803,C3653822
2167802,C3653822
1659741,C3653756
996520,C3653848
996525,C3653848
208435,C3653781
367349,C3653752
367347,C3540732
10510,C3653700
10517,C0471863
142102,C3653753
313387,C0279175
849928,C3653564
849929,C3653564
849927,C3653564
21406,C3653319
571143,C3653731
211691,C3653594
884536,C3653564
884537,C3653564
884534,C3653564
884535,C3653564
884532,C3653564
884533,C3653564
884531,C3653564
331454,C3653285
1232574,C0001551
251855,C3653773
251854,C3653572
251857,C3653768
251856,C3653768
1305202,C3653319
1305203,C3653319
1305200,C3653319
1305205,C3653319
1314381,C3653942
1716069,C0002772
477343,C3653767
332842,C3653594
377051,C3653319
2107353,C3653756
2107352,C3653756
2107351,C3653756
2107355,C3653756
2107354,C3653756
1484879,C3653285
1537466,C3653284
1484873,C0030842
1484871,C0030842
1484870,C0030842
847748,C3653501
756116,C3653287
847747,C3653501
34323,C3540023
34322,C3654018
847743,C3653501
330329,C3653744
369773,C3653755
2369834,C3653759
330324,C3653280
330326,C0013036
330321,C3653501
1364362,C5401044
2369832,C3653759
544425,C3653755
359297,C0003138
1736656,C3653707
1736655,C3653707
1736654,C3653707
2375329,C3653942
2375328,C3653942
1736651,C3653707
1736650,C3653707
2375325,C3653764
2375327,C3653942
2375326,C3653942
2375321,C3653764
2375320,C3653764
2375323,C3653764
2375322,C3653764
1658124,C0021027
1291309,C3653764
1291308,C3653764
1190296,C3653285
2059219,C0001551
1356694,C3653285
2267407,C3653798
1356693,C3539171
1291301,C3653764
262071,C0002772
1666391,C3653939
9947,C0001645
9945,C3653756
9949,C3654018
56476,C3654018
1422103,C3653798
1422102,C3653798
1422107,C3653798
1422105,C3653798
1422104,C3653798
1602604,C0040615
1602607,C0040615
377087,C3653843
1602603,C0040615
991212,C0040615
991217,C0021027
1102136,C3653501
21877,C3653700
1102134,C3653501
1102132,C3653501
1102131,C3653501
1102130,C3653501
1534344,C3653824
1534343,C3653824
308940,C3653284
204602,C3653723
309096,C3653944
309095,C3653944
1994361,C5401044
309092,C3653944
309090,C3653944
309098,C3653944
565984,C0003289
565987,C0003299
153843,C3653824
153842,C3653824
153845,C3653824
329172,C3540038
329173,C3653284
329171,C3653944
329176,C3653813
329174,C3653284
329175,C3653284
1548724,C3540718
1548723,C3540718
372639,C3653944
2375032,C3653942
1309434,C0002092
563970,C3653944
563971,C3653944
105408,C3653774
105409,C3653774
371665,C3653496
371663,C3653596
371662,C3653558
1358839,C3653285
1293974,C3540716
1358832,C3540784
1358831,C3540784
1358837,C3540784
1358836,C3540784
1358835,C3540784
2056508,C0279175
903849,C0030512
340500,C3653813
903844,C0030512
903845,C0030512
903846,C0030512
903847,C0030512
903840,C0030512
903841,C0030512
903842,C0030512
903843,C0030512
316057,C3540732
316056,C3653798
1435855,C3540784
1435854,C3540784
316051,C3653615
316050,C3653558
892560,C0002772
892561,C0002092
1192512,C3653284
27825,C3653319
1670324,C0003376
1670322,C0003376
1670323,C0003376
27823,C3653319
2359253,C3653756
198434,C3540784
198437,C3540784
198436,C3540784
198430,C0003299
198439,C3540784
864817,C3653764
864819,C3653764
864818,C3653764
1189781,C3540784
1189780,C3540784
360348,C3653798
360349,C3653798
1012724,C0002934
360347,C3653798
1012726,C0002934
1012720,C0002934
1012721,C0002934
1012722,C0002934
1012723,C0002934
1790317,C3542964
1790314,C3542964
1790313,C3542964
1790310,C3542964
1727282,C3653762
1989873,C3653707
1727287,C3542964
374749,C3653914
1421473,C3542964
1421470,C3542964
1421477,C3542964
1421475,C3542964
2283505,C0003299
2283504,C0003299
2283503,C0003299
2283502,C0003299
992762,C3653741
992767,C3653741
992766,C3653813
992765,C3653813
992764,C3653741
992769,C3653813
1010766,C0002934
1010767,C0002934
1010763,C0002934
1010761,C0002934
248376,C0040615
406257,C3653824
1010768,C0002934
1010769,C3653798
1046923,C3653765
405788,C3653649
1046920,C3653495
1114486,C0013036
1655054,C3653335
1655057,C3540784
1367375,C3653942
1655059,C0002772
1655058,C0002772
329943,C0040615
329942,C0040615
329947,C0040615
329945,C0040615
1000978,C3653780
1656671,C3653944
1661740,C3653848
852496,C0002092
852492,C0002092
852491,C0002092
2264192,C3653335
1050122,C3653741
904482,C3653773
825159,C0021027
825158,C0021027
795523,C0471863
825152,C0021027
825154,C0021027
825157,C0021027
995231,C0040616
995232,C0040616
995235,C0040616
1999015,C3653596
897007,C3540018
372374,C0003374
372377,C0040615
372370,C3540732
372371,C3540732
372372,C3540732
406298,C0003299
372378,C3653741
72257,C0001551
372571,C3653584
1872072,C3540784
316805,C3653933
42372,C3653676
42375,C3653583
316801,C3653933
316803,C3653933
316808,C0003391
316809,C3653319
366069,C3653501
329499,C3653801
378988,C3653702
370725,C3653762
378982,C3540732
378984,C3540716
708069,C3653761
745462,C0030842
708063,C3653798
367637,C0003299
367636,C0003299
367635,C3653594
370724,C3653553
582772,C0002934
367639,C0001645
1298465,C3653761
1805550,C3653285
1294201,C3540784
1308428,C5401044
833086,C0042742
315577,C0001645
315576,C0001645
211902,C3540784
2384448,C3653284
312036,C0003289
312033,C3653707
1305773,C3653848
372578,C0003391
1372312,C3653285
310899,C3653755
728588,C0279175
728589,C0279175
728584,C0279175
728585,C0279175
728586,C0279175
728587,C0279175
728580,C0279175
728581,C0279175
728582,C0279175
728583,C0279175
1653046,C3653756
1653047,C3653756
1653048,C0003138
1653049,C0003138
1307956,C3653756
1307951,C3653756
1307952,C0002092
207100,C3540714
246018,C1704311
207106,C3653762
207107,C3653762
365672,C3653579
365675,C3653774
365677,C3653579
365679,C3653579
283420,C3653942
283426,C3653813
1486188,C3653284
1486185,C3653284
1486187,C3653284
1486186,C3653284
1486181,C3653284
1486180,C3653284
1486183,C3653284
375427,C3653285
378979,C3653798
243997,C3653755
569572,C0304475
212425,C3653752
212426,C3653752
212420,C3653753
1362810,C3653759
212429,C3653752
1351000,C3653756
1351003,C3653756
1351002,C3653933
1302860,C0003299
2108356,C3653287
2108354,C3653287
1720912,C3653589
1720911,C3653589
1720914,C3653589
245598,C3653755
876423,C3540713
901011,C0002092
259314,C3653336
898601,C0020656
898603,C0020656
898605,C0020656
898607,C0020656
574578,C0021027
574579,C0003299
574572,C3540018
574575,C0003299
802742,C3653824
369896,C0002772
2052609,C0021081
1870350,C3653918
2052604,C0021081
2052605,C0021081
2052606,C0021081
2052607,C0021081
1796455,C3653813
2286257,C3653774
2286252,C3653305
1604544,C3653579
119771,C3653676
1870356,C3653756
378786,C0002844
2550,C3653676
2551,C3653676
2555,C3539171
2556,C0003289
57230,C3653595
312860,C3653824
312861,C3653824
2104332,C3653844
1099688,C0003299
1099689,C0003299
197438,C3653706
197439,C3653706
1099682,C0003299
197435,C3540037
197436,C3653706
1099681,C0003299
197431,C1443768
1099684,C3653763
197433,C3653914
567075,C3653731
567074,C3653731
2104336,C3653844
567071,C3653731
17145,C3653942
1737456,C3653595
1737457,C3653595
885580,C3540023
1737453,C3653595
235279,C3653579
235278,C3653579
235275,C3653579
235273,C3653595
235272,C3653319
1737459,C3653595
1734184,C0003299
1734186,C0003299
212113,C3653759
2001347,C3653707
701576,C3653749
2001348,C3653707
1721329,C0001551
260101,C3653501
374340,C3653938
125933,C3653813
1091070,C0002934
1091072,C0002934
2106763,C3653741
2106764,C3653741
2106766,C3653741
2106768,C3542964
332686,C3653800
332687,C3653800
373066,C3653737
1663399,C3653767
1052690,C3653752
1052691,C3653752
1052692,C3653752
861981,C3653305
1052695,C3653773
1052696,C3653773
1047909,C3653660
1663393,C3653756
331795,C3653285
331799,C3653756
368308,C3653622
368309,C3653501
368302,C0355614
368300,C3653824
368301,C1704311
368307,C3653765
368304,C3653584
368305,C3653760
1358980,C3653492
757058,C3653765
851054,C3653755
1352522,C3653756
1352521,C3653756
1352520,C3653755
1100456,C3653336
1100457,C3653336
1100452,C0003299
1100453,C0003299
1544873,C3653285
381035,C3653737
381034,C3653737
381037,C3653737
381036,C3653737
381038,C3653737
1094558,C3653755
1094555,C3653755
1094556,C3653755
1946577,C3653753
750229,C3653649
1369718,C0021081
856724,C0001645
750223,C3653649
1369714,C0021081
567812,C0026833
856720,C3653646
1369713,C0021081
750225,C3653649
968847,C3653284
854921,C3653615
374233,C3540018
374230,C3540018
374239,C0003289
374238,C0003289
904618,C3653731
562366,C0017302
562360,C3653358
904617,C3653752
755763,C3539177
617451,C3653284
617456,C3653284
617455,C3653284
617454,C3653284
571650,C3540784
309112,C3653944
309113,C3653944
309110,C3653944
309114,C3653944
309115,C3653944
328141,C3653533
6822,C3540730
857454,C3653285
857457,C3653285
857453,C3653285
857452,C3540784
362846,C3653944
562942,C3653766
802549,C0030842
802548,C0030842
1190738,C3654044
1190739,C3654044
1190737,C3653282
836634,C0042742
836635,C0042742
836636,C0042742
902613,C3653284
1117350,C0003374
1117353,C0003374
1117352,C0003374
105304,C3653755
2196592,C3653800
891172,C3653285
2272202,C0004632
700810,C3653564
852450,C0002092
1112455,C3653741
1112454,C3653741
1112453,C3653741
209027,C0003299
209026,C0003299
2049401,C3653759
209029,C0021027
209028,C0003299
2102456,C0021027
2102455,C0021027
1111195,C3653319
2102459,C0021027
700812,C3653564
1006439,C3653755
801015,C3654018
801012,C3654018
313222,C3653743
801010,C3654018
313220,C3653494
801018,C3654018
801019,C3654018
1242631,C3653752
1361708,C3653914
1361701,C3653822
33910,C3653553
18330,C3653756
1361702,C3653822
849408,C3653336
201747,C0003299
343160,C3653731
343163,C3653942
343162,C3653752
1299972,C0003299
343168,C3653741
486041,C3653759
1442444,C3540784
1442445,C3540784
486042,C3653759
1442442,C3653336
1310203,C3540018
1855051,C0021027
1310208,C3540784
336807,C3653914
1488822,C3653756
336808,C3653755
336809,C3653755
1790297,C3540010
1428844,C0002092
1428845,C3653756
1000873,C3540714
1809651,C0021027
1809652,C0021027
1000870,C3653720
1000876,C3653720
1000875,C3653720
1000874,C3540714
692769,C3653285
1648185,C3653564
1648184,C3653564
1246602,C3653517
1246603,C3653517
1246604,C3653517
1648180,C3653564
1648183,C3653564
1246607,C3653872
1246608,C3653872
1246609,C3653872
1648189,C3653564
1648188,C3653564
1536466,C3540784
1536467,C3540784
1536464,C3540784
1536465,C3653756
311935,C0030512
1536469,C3653759
1655934,C3653833
393318,C3653622
1655930,C3653833
1655931,C3653833
328931,C3653595
328930,C3653741
328933,C3540784
328932,C3653741
328936,C3540037
576023,C0021081
19469,C3653798
576024,C3653793
19464,C3653671
1789961,C3540732
19461,C0471863
1232081,C1704311
485423,C3653764
485422,C3653764
485421,C3653764
485420,C3653764
1232083,C1704311
800351,C3653813
1232082,C1704311
629319,C3653572
629318,C3653572
629317,C3653572
1309735,C3653755
378712,C0002772
1658148,C0021027
1659138,C0030842
372339,C3653766
1659132,C0030842
1659133,C0030842
373700,C0003391
1659131,C0030842
1659136,C0030842
1659137,C0030842
1659134,C0030842
1659135,C0030842
373168,C0002845
2287004,C3540787
2287005,C3540787
1087409,C3653319
852355,C0002092
1491773,C3653284
1726296,C3653536
1726294,C3653536
1726295,C3653536
1726292,C3653536
1726293,C3653536
2379630,C0042742
2101534,C3653753
2101531,C3653753
2101530,C3653753
2101533,C3653753
370529,C3653824
686419,C3653572
686418,C3653572
686417,C3653572
1658669,C3653754
1658668,C3653754
1658663,C3653753
1658662,C3653753
1658664,C0471863
370522,C3540784
1300911,C3653707
705011,C0026833
999832,C3653319
797544,C3653284
374068,C3540714
602713,C3653285
860974,C3653824
2049014,C0003391
59744,C0001551
2045226,C3653756
316749,C3540018
59743,C3653717
2045228,C3653756
860977,C3653824
1495304,C0002092
833164,C3653762
833163,C3653762
833162,C3653762
1495309,C0002092
1495308,C0002092
1595784,C3653798
568569,C3653627
1595782,C3653798
1592259,C3653914
374067,C3653596
1592257,C3653707
1592255,C3653749
1592254,C0021081
328746,C3653659
1087217,C3653319
213395,C0001551
1000667,C3653720
1730425,C3653741
1305639,C3653756
1305638,C0471863
1305636,C3653756
1305635,C3653756
1305634,C3653756
1305633,C3653756
1305631,C3653756
824552,C3653798
1736860,C3653579
1736861,C3653579
1736863,C3653579
1373462,C3653824
1037110,C0002772
1037116,C3653798
1037117,C3653798
6066,C0724804
580294,C3653741
580292,C3653741
580293,C3653741
311207,C0003391
311205,C3653762
966434,C0279175
1246288,C3653800
1246289,C3653800
803367,C0042742
803364,C0042742
803365,C0042742
803362,C0042742
2108252,C3653801
803368,C0042742
803369,C0042742
1858995,C3653579
828927,C3653871
6932,C3540730
877015,C3653767
877014,C3653741
877011,C0021081
6218,C3653756
763101,C3653758
763100,C3653758
485536,C3653501
8129,C3653824
763106,C0042742
370729,C3653532
1995288,C0002934
1995283,C3653284
1995282,C3653284
1370453,C0471863
1370451,C3653336
1370454,C0471863
10917,C3653737
1482671,C3653622
1482677,C3653741
1482676,C3653741
1482674,C3653622
1482679,C3653741
966433,C0279175
895879,C0003391
372138,C3653594
1294246,C3540716
1732121,C3653284
1102202,C3653319
261178,C3653741
1092207,C3653284
1092209,C3653741
1092208,C3653741
806287,C3653824
333450,C3540023
1545685,C3542964
723778,C3653741
723776,C3653741
723777,C3653741
199712,C3653595
199711,C3653595
199717,C3653614
199718,C3653558
198040,C3653737
198041,C3653594
198042,C3540745
198043,C3653707
198044,C1533693
198045,C0003289
198046,C0003289
198047,C0003289
198048,C1533693
198049,C1533693
1484090,C0040616
1484093,C0040616
1484092,C0040616
1484094,C0040616
282727,C3653731
966208,C0279175
966207,C0279175
966205,C0279175
966204,C0279175
966202,C0279175
966201,C0279175
966200,C0279175
3041,C0003376
996104,C3653763
996101,C3653494
996100,C3653494
2121090,C0021081
2121092,C0021081
2121093,C0021081
2121096,C0021081
2121098,C0021081
2121099,C0021081
345817,C0003299
345816,C3653764
345812,C3653287
345811,C3654018
1311062,C3653756
1311061,C3653749
1311067,C3654018
1311065,C3653756
1436933,C3653752
1436932,C3653752
1436931,C3653942
1436930,C3653942
608651,C3540784
1436936,C3653752
608653,C3540784
1436939,C3653741
1436938,C3653752
858087,C0017302
858086,C0017302
643711,C0021081
643713,C0021081
643712,C0021081
643714,C0021081
643719,C0021081
1359349,C3653723
29046,C3653706
855332,C1704311
855333,C1704311
748746,C3653572
748747,C3653572
855336,C1704311
308749,C3653756
855334,C1704311
748743,C3653572
995483,C0002772
855338,C1704311
855339,C1704311
748748,C3653572
748749,C3653572
308742,C3653840
308743,C3653840
644299,C3653514
644290,C3653798
2122494,C3540010
1940647,C5401044
1940644,C5401044
1940643,C5401044
1940648,C5401044
336773,C0040615
35296,C3653706
377862,C3653741
377860,C3653741
2383561,C3542964
572763,C3653752
618444,C3653622
861599,C3653734
861598,C3653734
2269656,C3653763
861592,C0002934
861596,C3653734
372137,C3653501
2059029,C1744619
1718760,C0003304
1305655,C3653756
1798279,C3653793
315328,C0003138
315324,C0003138
315326,C0003138
315320,C3653764
236782,C3653749
1245985,C3653872
849829,C3540009
140587,C3653553
378106,C0030842
1011853,C3653798
4452,C3540716
1011851,C3653798
4450,C3540730
4457,C3653767
1011854,C3653798
4458,C3540732
2002737,C3653337
2002736,C3653337
2002739,C3653337
900139,C3653844
900138,C3653844
618062,C3542964
618060,C3654018
618067,C3542964
900137,C3653844
1046444,C3653284
884619,C3653335
246282,C0030842
2117659,C3653731
314059,C3653622
1046442,C3653284
314055,C3653737
310376,C3540718
790271,C3653914
1365696,C3653622
1365695,C3653622
790274,C3653871
790277,C3653871
1740909,C0001645
790279,C3653871
790278,C3653871
1599243,C0013036
1599242,C0013036
1740900,C3653597
1365698,C3653622
323900,C3654018
323902,C0030842
1998618,C0002092
797729,C3653284
1297563,C3653285
901265,C0002092
1297564,C3653285
236987,C0180108
236982,C3653798
901269,C3653285
569105,C3653843
569104,C3540018
1047438,C0026833
1047439,C0026833
1657178,C0355614
1047433,C0026833
1047436,C0026833
1047437,C0026833
1085958,C3653622
1298275,C3653731
1085957,C3653622
1085956,C3653622
1085955,C3653671
1810267,C0030842
1791840,C3653823
1791842,C3653823
313582,C0003289
313583,C0003289
313580,C0003289
313581,C0003289
313586,C0003289
313584,C0003289
313585,C0003289
1114326,C3653800
1114329,C3653800
1876808,C3653756
692687,C0002844
692686,C0002844
1297381,C3653755
1297380,C3653755
226584,C3653781
1297389,C3653336
1297388,C3653336
848130,C3653757
848131,C3653757
848137,C3653757
848134,C3653757
848135,C3653757
316698,C3654018
848139,C3653757
412018,C3653840
1797858,C3653387
1797859,C3653387
1797850,C3653871
1797851,C3653871
1593058,C3653824
1797853,C3653871
1797854,C3653622
1797855,C3653622
1797856,C3653622
1797857,C3653622
238720,C0003304
208851,C0003289
2123140,C5401044
2123141,C5401044
2123143,C5401044
2123144,C5401044
2123145,C5401044
2123147,C3653707
2123148,C3653707
1011079,C3540716
573250,C3653752
406093,C0003299
406092,C0003299
573254,C0021081
1946585,C3653871
406098,C3653387
1592906,C3540018
1592905,C3540018
1592904,C3540018
1592909,C3540018
1592908,C3540018
213109,C3653753
1245275,C3653871
1245276,C3653871
1245277,C3653871
1245272,C3653871
1245273,C3653871
1873976,C3653622
1873977,C3653622
999563,C3653942
8718,C0242896
410226,C3540784
314875,C3540023
1799453,C3653800
1799451,C3653800
1799457,C3653800
1799455,C3653800
1726319,C3653389
1726318,C3653389
1726313,C3653536
1726312,C3653536
311342,C3653572
366722,C0724804
311347,C3653918
311345,C3653918
366728,C3539171
252487,C3653336
701984,C3653844
1651249,C3539171
1651244,C0001551
1651246,C0001551
1651247,C0001551
701989,C3653844
701988,C3653844
1651243,C0001551
1650598,C3653284
1650597,C3653284
283821,C0018100
1370512,C0001645
1603834,C3653944
998210,C0020592
998212,C0002772
2199310,C3653750
2199311,C3653750
2199312,C3653750
2199315,C3653750
2199317,C3653798
1235135,C3653798
1235133,C3653798
240447,C3653944
237786,C3539177
240448,C0001551
153183,C3653731
311965,C3653840
311963,C3654040
311960,C3654040
362111,C3653741
362112,C3653741
311968,C3653840
1928317,C0042742
404637,C3653764
1987159,C3540732
404630,C3540716
1594334,C3653589
1987152,C3540732
1987151,C3540732
404639,C3653764
404638,C3653764
1987155,C3540732
379216,C3540784
1654909,C3653579
705194,C3653731
1856517,C3653712
369263,C3653285
369261,C3653552
369266,C3653285
844365,C3653761
213927,C3653944
1869542,C3653767
1869540,C3653767
1869546,C3653767
1869544,C3653767
8149,C0724804
1147707,C0002772
1869548,C3653495
1869549,C3653495
316466,C0724804
372233,C0003289
1001003,C0030512
854144,C0002772
1944704,C3539171
1944702,C3539171
1944703,C3539171
1944700,C3539171
1944701,C3539171
1725034,C3653756
351383,C3653741
351380,C3653741
351381,C3653737
1347,C3653800
1043063,C3540732
1043062,C3540732
824961,C0013036
384540,C0471863
824960,C0013036
384544,C3653741
422938,C3653731
1946700,C3653798
1946701,C3653798
1946703,C3653798
385492,C3653942
385490,C3653942
385498,C3540784
393513,C3653622
393512,C0030842
2121931,C3653798
831838,C3653755
1720955,C0001551
1094906,C1744619
1094907,C1744619
1094905,C1744619
214470,C3539171
1743549,C0030842
1249758,C3653798
1743547,C0030842
250408,C3540784
1359093,C3653754
1359097,C3653754
1359094,C3653754
197838,C3653737
197839,C3653737
311293,C3653596
93278,C3653767
1656396,C0021081
348546,C3653767
197832,C3653496
807273,C0004632
1656395,C0021081
197837,C3653737
348544,C3653767
2265266,C3653763
806586,C3653758
1313111,C0003299
1313112,C0003299
1313115,C0003391
1313116,C0003391
1020418,C3653753
8143,C0017302
1302829,C3653760
104420,C3653553
104428,C3653737
2108316,C3653871
1603489,C0020592
1603488,C0020592
1302825,C3653760
994404,C0002772
141968,C3537250
994402,C0002772
141963,C3653572
141962,C3653572
24846,C3653759
24840,C3653564
199696,C0013036
199694,C0030842
199690,C3653776
343334,C0040615
1992841,C3653284
379108,C0002934
210202,C3653741
1608796,C3653622
1608797,C3653622
210208,C3653741
379106,C3653671
1038982,C3653741
997174,C3653285
997170,C3653822
335768,C3653671
1926449,C3653284
2260822,C3653285
335760,C1563714
335766,C3653780
335765,C3653780
476549,C3653914
333392,C3653799
476546,C3537250
333397,C3653768
476545,C3537250
1120015,C3653942
1120016,C3653942
1120017,C3653942
1011066,C3653752
1101387,C3653596
379105,C3540732
1087757,C3653774
1101389,C3653596
1101388,C3653596
1087756,C3653774
1596020,C3540023
1596023,C3540023
1596027,C0003233
884077,C3540732
884076,C3540732
884075,C3540732
1793757,C3653731
896023,C3653871
896022,C3653871
896021,C3653871
896020,C3653871
896027,C3653871
896025,C3653871
896024,C3653871
3364,C3653501
3361,C3653756
234449,C3653932
3363,C3653501
2003122,C3653285
384957,C0304475
1237068,C0017302
1237069,C0017302
384952,C1704311
1237064,C0017302
1237065,C0017302
751999,C3653749
1237067,C0017302
1237060,C0017302
1237061,C0017302
1237062,C0017302
1237063,C0017302
1537188,C3653284
1537189,C3653284
858328,C3654040
858329,C3654040
858320,C3653492
42604,C3653319
756414,C0003304
992495,C3653731
992494,C3653731
992496,C3653731
992493,C3653731
798069,C3653798
370628,C3653533
370629,C3653542
330609,C3653533
2056680,C0355614
2056681,C0355614
370622,C3653799
359261,C3653798
1440278,C3653942
370626,C3653533
330605,C3539173
574537,C3653501
2054268,C3653848
2054269,C3653848
574535,C3653933
2054260,C3542964
206917,C3653754
2054266,C3542964
206913,C3653754
2045900,C1744619
1113998,C0002772
1113997,C0002772
72435,C0021081
370617,C3653763
809871,C3540010
852148,C0002092
852149,C0002092
852144,C0002092
852140,C0002092
852141,C0002092
852142,C0002092
852143,C0002092
1251921,C0013036
1251920,C0013036
1251922,C0013036
853238,C3653844
1251928,C0002772
853237,C3653844
853236,C3653844
205292,C3653501
978674,C3653319
205291,C3653501
1659955,C3540784
797882,C3653731
978673,C3653319
797880,C3653731
978678,C3653319
2003344,C3654018
2003343,C3654018
2003342,C3654018
1659956,C3540784
372667,C0003138
372665,C3653781
372668,C0003138
1667909,C3653823
1805887,C3537250
1805880,C3653737
313634,C3653813
568759,C3653615
313638,C3653336
315283,C3539173
315282,C3653501
315281,C3653501
315280,C3653501
315285,C0003391
315288,C3653801
208185,C3653781
208187,C3653781
208186,C3653781
1741974,C3653602
791063,C3540745
1233549,C3653763
804996,C3653564
1721312,C0003299
1721313,C0003299
1721310,C3653762
1721314,C3653762
1721315,C3653762
38409,C3653584
1716008,C3653336
372083,C3653565
372080,C3537250
376154,C3653773
38400,C3653564
204528,C0021027
38404,C0003299
328783,C3653532
328786,C3653717
328787,C3653717
328784,C3653532
1650029,C3653755
328789,C3653700
329435,C3653741
1234571,C0357659
1234570,C3653596
1234577,C3653780
1234579,C0357659
1234578,C3653780
569804,C3653594
1291675,C3653798
1291674,C3653798
1291677,C3653798
1291672,C3653798
898350,C3653553
379357,C3540784
379355,C3653284
379354,C3653765
379350,C3653284
2045617,C0355614
2045613,C3653694
1087436,C3653319
1087437,C3653319
1114426,C3653284
1114427,C3653284
1087438,C3653319
283707,C3653942
316714,C3539177
316716,C3540784
316717,C3540784
2377030,C3653749
402917,C3653284
2121438,C3653942
860901,C3653789
860900,C3653789
2262729,C3653732
1298334,C3653501
1298332,C3653848
749788,C3653495
749787,C3653565
749786,C3653565
749785,C3653707
749784,C3653707
749783,C3653572
749780,C3653572
8175,C3653763
1487500,C3653501
367528,C3653622
1487507,C3653319
1487505,C3653756
451656,C3653489
335696,C3653933
1012204,C3653798
152997,C3653489
1115778,C3653319
2183128,C5401044
2183121,C5401044
2183124,C5401044
543931,C3653798
2183127,C5401044
1593156,C3653335
1593154,C3653335
2371062,C3653764
2371063,C3653764
2371060,C3653764
2371061,C3653764
2371066,C3653764
2371067,C3653764
2371064,C3653764
2371065,C3653764
2371068,C3653764
993889,C0002772
310385,C0003289
310384,C0003289
310386,C0003289
1666588,C0001645
1600380,C3653942
573593,C0001551
406111,C3653756
406115,C3653501
830252,C0042742
830253,C0042742
877425,C3653840
998530,C3653741
998533,C3653741
1654009,C0017302
1654008,C0017302
706943,C3653489
1654006,C0017302
349408,C1704311
152954,C0013036
152955,C0013036
152952,C0013036
152953,C0013036
349229,C3653759
199147,C3653501
42635,C3654018
198632,C3540023
198630,C3540023
198635,C3540023
349405,C3653744
2199297,C3653750
1301847,C3653492
2199299,C3653750
2199298,C3653750
368078,C3653764
368079,C3653335
368070,C3653744
368071,C5577441
212957,C0021081
8948,C3539177
1436,C3653486
367572,C3540784
1665009,C0002772
335409,C3653798
335407,C3653285
2204574,C3653285
1862587,C3539171
1862586,C3539171
1862584,C3539171
1862583,C3539171
1862580,C3539171
565327,C3653824
565323,C3540745
565322,C3540745
369381,C3654044
369380,C3654044
369383,C3654044
1488069,C3653755
645288,C0003289
1369828,C0040615
385512,C0040615
385513,C0040615
385511,C0040615
385517,C3653671
1369822,C0040615
385515,C0020592
364002,C3542964
375850,C3653284
375857,C3653495
846044,C3653756
570008,C3540784
570002,C0003289
211200,C1704311
540410,C0020592
540411,C0020592
343081,C3653579
385546,C3653767
1248360,C3653763
381041,C3653737
2001440,C3653334
