RxNorm,UMLS
1241674,C3257136
1241675,C3257137
1868460,C4307089
1868461,C3200181
1155978,C3210421
310245,C0976825
310247,C0976827
235493,C0770574
1945225,C4523055
235496,C0770578
235494,C0770575
1164294,C3218570
1164292,C3218568
623033,C1684405
1992864,C4535718
200015,C0693799
1805946,C4276212
190353,C0663182
575022,C1592747
575021,C1592746
575020,C1592745
343316,C1146070
343317,C1146071
379447,C1253849
379446,C1253848
343315,C1146069
1155815,C3210260
152402,C0592157
152403,C0592158
1657429,C4034117
1116183,C1877991
1116180,C3163399
372022,C1246066
362325,C1236237
362322,C1236234
1163106,C3217422
362320,C1236232
1488312,C3709770
1183860,C3237680
1183861,C3237681
1183866,C3237686
1183867,C3237687
1183864,C3237684
1183865,C3237685
1053386,C2961720
1491000,C3818525
1491001,C3818792
1491002,C3818791
1047881,C1585349
1047880,C2954426
1491008,C3818790
1491009,C3818524
616830,C1169541
1999586,C4551006
1999587,C4551007
1999584,C4551004
1999585,C4551005
1999582,C4551002
1999583,C4551003
1999580,C4551000
1999581,C4551001
2049987,C4704658
2049986,C4704657
2049985,C4704656
850404,C2700763
1535454,C3817073
1747489,C4224542
2049989,C4704660
2049988,C4704659
1988801,C4530670
1739813,C4083441
1988802,C4530671
1988804,C4530672
309650,C4048349
1988809,C4530674
1988808,C4530673
616838,C1696696
1747485,C1529011
828299,C1829028
828298,C2370496
574378,C1592105
574379,C1592106
29704,C0066165
867209,C2723630
1163102,C3217418
1161714,C3216049
1007860,C2928774
1007863,C2928777
1007865,C2928779
1007864,C2928778
1007866,C2928780
1007868,C2928782
1161717,C3216052
351156,C1168709
351155,C1168708
351154,C1168707
216432,C0719724
1012708,C2938673
1152285,C3206788
541711,C1602533
867200,C2723621
1605850,C3893047
1605851,C3893068
1605852,C3892537
367861,C1241837
367866,C1241842
797063,C2343807
583434,C1613575
1311568,C3256313
583436,C2368695
583431,C2368694
1946968,C4529646
1311562,C3474464
1311563,C0030866
1311560,C0068988
367412,C1241383
1311566,C0073987
1311567,C0075618
1311564,C0982053
1311565,C0033472
365424,C1239378
1186543,C3240295
365426,C1239380
1186544,C3240296
857835,C2718350
1148481,C3204558
1148480,C3204557
1148482,C3204559
1148485,C3204562
1148487,C3204564
1148486,C3204563
1148489,C3204566
706078,C1948718
2170289,C4760845
151325,C0591063
2170286,C5140233
2170285,C5140692
2170284,C4760846
2170283,C5140490
2170282,C4760847
2170281,C5140489
2170280,C5140456
1111,C0003818
1115,C0003830
723832,C1948922
723836,C1949453
1249102,C3281541
723838,C1949455
1249100,C3281539
1249101,C3281540
1249105,C3281544
368779,C1242769
350200,C1165865
368772,C1242762
368771,C1242761
1154471,C3208941
368776,C1242766
350207,C1165877
798420,C2344368
1099878,C3153664
993296,C2917727
1099877,C3153663
1099871,C0706356
798422,C2344369
1099872,C0973771
1720588,C4058336
1720589,C4058337
577156,C1617718
1720585,C4058333
1720586,C4058334
1720587,C4058335
207373,C0708697
858921,C0693362
207371,C0708695
847785,C1875877
393477,C1306501
630977,C1703026
630976,C1703490
630975,C1702486
630974,C1697224
1014024,C2939783
630979,C1703028
1596784,C3865130
393479,C1306505
1168634,C3222801
2387534,C5399521
1181015,C3234865
577055,C1612315
577056,C1616696
577057,C1615630
797058,C2343802
1926855,C4489881
1168636,C3222803
1670389,C4056598
220003,C0723421
220006,C0723424
104214,C0354099
1170281,C3224401
1170282,C3224402
398331,C1311677
1152286,C3206789
398335,C1311681
1670385,C4056837
797050,C2343795
309374,C0975755
309372,C0975753
309370,C0975750
309371,C0975752
1162252,C3216582
1670383,C4048712
331495,C1127458
968130,C2756418
340069,C1140330
340068,C1140329
369420,C1243427
1155705,C3210152
340067,C1140328
340060,C1140318
2377342,C5390255
2047112,C4694789
2047110,C4694787
2047111,C4694788
2047119,C4694795
1596780,C3853751
1180950,C3234800
1152281,C3206784
885111,C1615777
885110,C2726729
1184794,C3238584
1487021,C3700599
21993,C0056783
1314866,C3500600
1314867,C3500601
259121,C0872660
1487024,C3701020
259122,C0872661
809603,C2366294
809602,C0349901
809601,C1595391
210073,C0711909
1314868,C3500602
1314869,C3500603
809605,C0698702
9679,C0036748
1191025,C1600938
1191026,C0709184
1008921,C2929818
1008920,C2929817
1008923,C2929820
1008922,C2929819
763295,C2242269
763294,C2242268
1008927,C2929824
763296,C2242270
1008929,C2929826
376512,C1250696
1733690,C0074746
376513,C1250697
477367,C1533357
731281,C0875843
731280,C1965649
376515,C1250699
351988,C1169601
351989,C1169602
1183411,C3237237
476710,C1509914
2049238,C4704337
2055988,C4723393
1183415,C3237241
1183414,C3237240
2055989,C4723394
2055984,C4723389
1151711,C3206230
1151710,C3206229
1660003,C4019069
2045630,C4692296
1660000,C4047022
376495,C1250678
376494,C1250677
376497,C1250680
1660001,C2756690
376490,C1250673
376493,C1250676
1039208,C2946348
105464,C0356633
1039200,C2946340
1039201,C2946341
346058,C1154049
2043314,C4689608
2043315,C4689609
2043316,C4689610
2043317,C4689611
2043311,C4689605
2043312,C4689606
1167078,C3221274
1187985,C3241719
1190537,C1962145
2043318,C4689612
2043319,C4689613
807277,C1329188
278346,C0912903
197603,C0688599
197602,C0688598
197606,C0688606
197605,C0688605
197604,C1368433
1793103,C4238968
197609,C0688613
197608,C0688612
2388174,C5398818
1152288,C3206791
2120690,C4764521
33743,C0071103
1053758,C2961915
1053757,C2961914
487261,C0690317
487260,C1577455
645634,C1724507
1053753,C1585959
567628,C1600047
1159542,C3213928
477045,C1509705
1797862,C4257300
1159541,C3213927
207734,C0709126
567626,C1600045
567627,C1600046
1159548,C3213934
562562,C1591511
562563,C1591512
2203668,C5209656
2203669,C5209657
1442096,C3692452
2203662,C5209652
2203663,C5210264
2203660,C5210316
2203661,C5209988
2203666,C5209654
2203667,C5209655
2203664,C5210265
2203665,C5209653
220826,C0724280
30218,C0066795
1442093,C3692449
1442092,C3692448
371149,C1245186
1997177,C4550300
1997179,C4550301
371141,C1245178
371146,C1245183
1038559,C2945899
1038558,C2945898
331363,C1127230
331360,C1127227
1664463,C4050815
852152,C2701355
1154633,C3209098
1154632,C3209097
370430,C1244450
370433,C1244453
1012741,C0707953
825419,C2369316
1944529,C4522747
1665336,C0012446
1944524,C4522743
991242,C2916948
825410,C2369309
825411,C2369310
825412,C2369311
825413,C2369312
798277,C2344303
1012745,C1586055
340841,C1141824
340840,C1141823
1666828,C4051561
1666829,C4051562
606903,C1637819
332475,C1128712
1666823,C4048764
332479,C1128717
1666821,C4048763
1666826,C4051559
1666827,C4051560
1666825,C4051558
1161026,C3215380
1161024,C3215378
1161025,C3215379
1161022,C3215376
995848,C2918564
1161021,C3215375
437479,C1366822
1161028,C3215382
1091162,C2979597
1101914,C2242330
727816,C1375039
1101916,C3154585
1101917,C3154586
727813,C1962334
727812,C1962333
727811,C1962332
1101913,C3154584
1091160,C2979596
1101918,C3154587
1101919,C3154588
1168502,C3222669
1168503,C3222670
343570,C1146372
1168501,C3222668
343577,C1146391
1168504,C3222671
891636,C2728010
1040051,C2946979
343578,C1146392
343579,C1146393
1040055,C2954623
1040054,C2946982
1040057,C2946984
1040056,C2946983
331587,C1127598
331282,C1127138
331582,C1127589
105949,C0357521
331581,C1127588
105942,C0357506
331588,C1127599
154876,C0599532
366226,C1240194
1010040,C2937612
1010046,C2937616
32895,C0070073
32894,C0070072
687104,C1827393
1007208,C2928130
687101,C1829243
687103,C1828179
1295619,C4708422
333985,C1130602
6718,C0025241
333987,C1130604
6716,C0025231
333989,C1130606
373165,C1247227
978086,C1135133
6711,C0025219
100272,C0317591
1366825,C0705501
100278,C0317597
2003190,C4689197
1366822,C0705500
335120,C1132065
899971,C2740921
899972,C2727344
899973,C2740922
899974,C2727346
24460,C0059699
335127,C1132075
335128,C1132076
24468,C0059708
1738805,C1591735
1156169,C3210609
334454,C1131183
313829,C0981244
1738806,C1169471
1437706,C3666767
1719783,C4057944
1719780,C4057943
2055677,C4723241
1719786,C4057946
313820,C0981235
1719784,C4057945
1358762,C0976807
1167851,C3222024
1167850,C3222023
1429391,C3651746
1437704,C1585547
1167857,C3222030
1167856,C3222029
1306162,C1879986
1306163,C3256753
1306160,C3256665
1306161,C3256669
1306166,C2948039
1306167,C2949322
1306164,C3256827
1306165,C2938850
790244,C2341602
1315217,C3500713
1658344,C4033727
1721569,C4058820
1721568,C4058819
358582,C1176710
1721561,C4058812
1721560,C4058811
1721563,C4058814
1721562,C4058813
1721565,C4058816
1721564,C4058815
1721567,C4058818
1721566,C4058817
861069,C2719825
861068,C2719824
605665,C1655486
605664,C1637352
605663,C1637351
605662,C1636739
605661,C1636738
605660,C1637882
861061,C0706524
281544,C0917712
861065,C2719822
861064,C0980147
861067,C2719823
861066,C0938967
2003332,C4689297
1164504,C0360341
1164505,C3218779
1164502,C3218777
1164503,C3218778
1164500,C3218775
1543948,C3848849
328552,C1123485
328550,C1123483
2003598,C4689426
93459,C0306968
1593276,C3859558
2003599,C4689427
1593277,C3859559
1362807,C3528646
329604,C1124893
329605,C1124894
329606,C1124895
329607,C1124896
1089103,C2978562
2180409,C5187765
2180406,C5140038
67257,C0207011
2180404,C5196299
2180405,C5196324
2180402,C5140048
2180403,C5196244
2180400,C5196216
2180401,C5187764
106694,C0358667
2104426,C4735459
904869,C2747103
904868,C2728055
904867,C2747102
1159088,C3213480
904862,C2728067
1723764,C4060372
904860,C2747098
2267563,C5222224
1430440,C3651718
2267561,C5222306
1430442,C3652307
2267567,C5222072
2267566,C5221932
2267565,C5222297
2267564,C5222263
1430449,C3651403
1430448,C3652107
2267568,C5222225
376828,C1251023
994808,C0772415
1367393,C3531631
1367399,C0939798
1723767,C4059349
867299,C2723713
567189,C1599613
1804569,C4276005
1804568,C4276006
605343,C1646052
1087609,C1631089
1087608,C2963034
597730,C1644186
1087607,C0789590
904859,C2747097
2203991,C5210342
568386,C1600802
317238,C0991839
317235,C0991832
896004,C1967858
316548,C0989075
860738,C2719665
203253,C0700669
315376,C0983686
860737,C2719664
316547,C0989074
992210,C2917317
316540,C1133263
316543,C0989059
1309248,C3256949
1309249,C0991843
1813420,C4290530
1813421,C4291552
1309240,C0632804
1309241,C0304103
1813424,C4290529
1309247,C0036845
1813426,C4290861
1813427,C4291324
202783,C0699567
1161780,C3216113
836408,C1319679
836405,C2610031
836402,C2610030
616088,C1700815
363301,C1237232
1248192,C1607164
1549630,C3856126
1043560,C2719771
1043561,C2948200
1043562,C2960912
1043563,C2948201
315374,C0983683
1043565,C2948203
1043566,C2948204
1043567,C2948205
202554,C0699274
151228,C0590816
317493,C0992920
317494,C0992921
317495,C0992922
313420,C0980752
317498,C0992938
1010878,C0689360
1010879,C2726176
892831,C2730345
892832,C2730346
1191664,C3247241
1247386,C3267872
373959,C1248031
1357006,C3504953
373957,C1248029
1247388,C3267874
1661315,C4047228
1296363,C3466985
1661317,C4047194
1296361,C3466983
1661312,C4047006
1661319,C4047107
1661318,C4046863
1153624,C3208104
315898,C0985900
315899,C0985901
1111766,C1639513
1111764,C1658555
1251726,C1962071
315892,C0985888
315897,C0985898
219605,C0723007
1006608,C2927691
1006609,C2927692
1006607,C2927690
1996245,C4542152
313079,C0980312
336062,C1133170
1242408,C3257542
313072,C0980300
1242404,C3257540
1242405,C3257541
208118,C0709584
1242400,C3257539
1242401,C1642802
1809845,C4283479
1809844,C4283478
2104620,C4735484
2104621,C4740918
1809840,C4282358
1809843,C4283477
2104628,C4740923
2104629,C4740924
866900,C2723528
1648512,C4019533
1653727,C4026841
1361576,C2684673
1361577,C0977430
866909,C2723537
89782,C0301371
1361572,C2709667
1361573,C2684671
1191256,C0589752
808936,C2365962
1162789,C3217111
852718,C2701759
393109,C1305682
393106,C1305678
1371320,C3537698
393105,C1305677
11201,C0042674
11203,C0042680
11202,C0042679
11205,C0042683
11204,C0042682
852717,C2701758
1116231,C0788216
1116230,C3163412
439138,C1368584
1116232,C3163413
19075,C0053323
1116238,C0163641
19079,C0053327
855858,C1586276
1742399,C4084084
315213,C0982878
1303855,C3484911
378617,C1252953
378616,C1252952
1729353,C4074543
378612,C1252948
1161259,C3215605
153652,C0595259
378619,C1252955
153655,C0595274
153656,C0595275
153657,C0595276
1742395,C4084083
1598984,C3872362
1598987,C3872219
1655569,C4033465
1598986,C3872174
1655568,C4033466
213298,C0716308
213295,C0716303
199310,C0692728
213291,C0716299
213293,C0716301
213292,C0716300
1804979,C4276300
1804974,C4276231
1804973,C4276161
1804970,C4276301
1804971,C4255165
1655561,C4033471
2203490,C5210245
362541,C1236455
1739551,C4083342
1170955,C3225064
1170956,C3225065
1170957,C3225066
1297660,C3472929
1163844,C3218138
2119569,C5139979
2119568,C5140587
2119567,C5140560
2119566,C5140684
2119565,C5139978
2119564,C5140586
2119563,C5140559
2119562,C5140683
2119561,C5139977
2119560,C5140585
575962,C1593664
575964,C1593666
9133,C0034616
1163849,C3218143
1310096,C3486005
904175,C2756078
967519,C2756154
967515,C2756153
967516,C2725732
1870713,C4307215
1870712,C4307269
1160786,C3215146
1668250,C4048223
744636,C1965884
1543189,C3834465
1543188,C3834484
618527,C1261854
1650609,C4020393
1650608,C4020392
1650607,C4020391
1650606,C4020390
1650605,C4020389
1171607,C3225679
1242787,C3257730
1163247,C3217562
1171608,C3225680
211633,C0713864
208407,C0709981
211637,C0713868
1543181,C3834383
1235487,C3254829
1053339,C1813344
1988303,C4530467
756436,C1250341
1988306,C4530470
1988307,C4530471
1988304,C4530468
1172555,C3226605
1988308,C4530472
1172559,C3226609
1008613,C2929513
1358864,C3505585
412115,C1341371
1008610,C2929510
412113,C0773522
1008616,C2929516
412111,C1341367
1364354,C3530434
1008619,C2929519
1008618,C2929518
1364357,C3530437
1364356,C3530436
1364351,C3530431
2200144,C5207865
2200145,C5207499
2200142,C5207592
2200143,C4550374
1364350,C3530430
1488299,C3709763
1158814,C3213207
1488293,C3709760
1358863,C3505584
1488296,C3709761
1185926,C3239693
1658058,C2344344
1658059,C4033811
1658057,C4034095
103447,C0352474
1182216,C3236051
1182217,C3236052
1311249,C3486798
1311248,C3486783
1311247,C3496026
1364359,C3530439
1311245,C3497927
1311244,C3497926
1311243,C0037105
1311242,C3484424
1311241,C3487985
1364358,C3530438
94406,C0307942
1176387,C3230339
1176385,C3230337
1176384,C3230336
1484891,C3696386
1484890,C3696638
1484893,C3696526
1484892,C3696456
1484895,C3695549
1484894,C3696585
1928539,C4490507
705208,C1948431
705209,C1948432
237371,C0772973
237378,C0772990
705205,C1948429
216369,C0719660
828319,C2370513
1163996,C3218287
216360,C0719650
1735152,C4050544
1155296,C3209750
1155297,C3209751
330349,C1125988
330348,C1125986
1435482,C3665176
1435483,C3665177
1435480,C3665175
330343,C1125981
330341,C1125978
330347,C1125985
2172190,C5140373
330345,C1125983
330344,C1125982
544488,C1589331
351058,C1168599
351059,C1168600
1745416,C0037601
1745415,C4224802
1745414,C4224803
1745413,C0058246
1745412,C4224804
351050,C1168587
1190916,C3245299
800334,C2345250
1291311,C3464128
1190914,C3245298
852058,C2701268
2044966,C4552780
2044967,C4553320
2002068,C4554680
2044968,C4552781
2044969,C4553319
2058914,C4731592
1720261,C4058222
1720260,C4058221
1871439,C4307050
1871438,C4307051
1720265,C4058226
1720264,C4058225
1720267,C4058228
1720266,C4058227
1545662,C3848865
1545663,C3848864
1545660,C3848773
1545661,C3848829
1871437,C4306958
1871436,C4306862
242754,C0781410
1545665,C3848929
1098207,C3152849
1098200,C3152842
896289,C2731927
316229,C0987552
1667663,C4056674
1346618,C3486694
1346619,C3486704
1721432,C4058743
1485761,C3701069
1346616,C3486663
1485763,C3701251
1485765,C3701068
1485767,C3701250
905261,C2721951
1486496,C0980908
1486495,C3701103
1361494,C3527985
541998,C1602712
541999,C1585508
370601,C1244622
1667662,C4056627
1666374,C4049137
1666372,C4048420
1666373,C4051413
1666371,C4051412
892539,C1445380
389113,C1276723
1152741,C3207240
1361493,C3527984
1152742,C3207241
8351,C0031977
8352,C0031978
8353,C0031979
8354,C0031982
1152748,C3207247
8356,C0031990
905269,C0690660
1736634,C4081012
1158348,C3212751
1736633,C1697915
1440252,C3667885
2103168,C4735284
1736639,C4081014
1607328,C4018141
1607329,C4018142
103999,C0353716
1941202,C4519657
316068,C0986609
316069,C0986610
1295036,C3465700
1607326,C4018139
1607327,C4018140
1014182,C2939834
1185360,C3239135
1185366,C3239141
1185365,C3239140
1544131,C3848625
816433,C2142867
1544135,C3848624
1037302,C2940712
1037301,C2940711
1544136,C3848623
30145,C0066700
2103167,C4735283
2373453,C5384557
1367282,C3531566
262095,C0876711
316060,C0986573
262091,C0876706
262090,C0876705
316061,C0986574
262099,C0876715
1191182,C3245379
1191183,C2725534
1191180,C3245378
261547,C0876060
632475,C1714177
1191184,C1123411
1191185,C0979318
632478,C1589186
632479,C1589505
166283,C0617623
250798,C0792753
57766,C0147791
373557,C1577793
572274,C1606472
369581,C1243593
106315,C0358097
106310,C0358091
806610,C2364919
806613,C2364921
806615,C2364923
106318,C0358101
670109,C1813541
377647,C1251880
1159698,C3214081
377644,C1251877
1482800,C3696720
1482801,C3695403
1482802,C3696409
1482803,C3696511
1482804,C3696563
1482805,C3696631
1482806,C3696630
1482807,C3695381
1161992,C3216323
248411,C0789843
1161993,C3216324
36710,C0074758
1440187,C3667848
36717,C0074765
602802,C1628297
372600,C1246659
602800,C1629476
602801,C1629477
581734,C1614590
581735,C1614037
581736,C1613484
372601,C1246660
608868,C1630394
1157625,C3212044
1157624,C3212043
1157627,C3212046
2373452,C5384585
1157628,C3212047
372605,C1246664
1535452,C3818722
1535453,C3820150
1535450,C3819367
1535451,C3816983
1535456,C3816982
1535457,C3818721
1747488,C4225012
1535455,C3819366
1747486,C4224927
1747487,C4224974
1535458,C3820149
2264176,C5222147
1092437,C1723401
731564,C1965633
731565,C1965634
731566,C1965682
731567,C1275984
731568,C1963603
900374,C2741067
892562,C2730201
139993,C0537668
314167,C0981658
139994,C0537670
1745888,C4224941
1745889,C4224651
1670388,C4056536
199503,C0693025
199500,C0693022
1670384,C4056759
1745881,C4083135
1670386,C4056801
1670387,C1274002
1162250,C3216580
1745885,C4224942
1745886,C4224652
199509,C0693034
2359237,C5243132
2359239,C5243311
2359238,C5243271
1996187,C4542125
1996186,C4542124
1996185,C4542123
1996184,C4542122
1996183,C4542121
1996182,C4542120
376518,C1250702
1160128,C3214502
1996189,C4542127
1996188,C4542126
1484402,C3696599
1484400,C3696465
105467,C0356643
105460,C0356627
1187984,C3241718
1163621,C3217920
1484408,C3696673
1484409,C3696734
798279,C2344304
798278,C1725928
360328,C1178530
360329,C1178531
1012742,C2938687
847779,C2683854
1012740,C2938686
798272,C2344300
798275,C2344302
360321,C1178523
360322,C1178524
798276,C1827884
1091167,C1169579
1091166,C2979598
801122,C2345835
437478,C1366821
891639,C2729711
891638,C2729710
891637,C2726174
331280,C1127136
331283,C1127139
891634,C2729708
891633,C2702332
1091169,C2979599
891630,C2729706
1738808,C1169801
1162710,C3217032
2055670,C4723234
2055671,C4723235
2055672,C4723236
1738803,C1591734
1738804,C1169470
2055675,C4723239
2055676,C4723240
1738807,C1595262
892588,C2730213
333668,C1130209
1241677,C3257139
892582,C0689665
892584,C2702377
892585,C2730211
892586,C2730212
892587,C2709596
1089100,C2978559
1089101,C2978560
1593274,C3859556
1593275,C3859557
1593272,C3859555
1593273,C0008527
1159089,C3213481
1593271,C3859554
1159087,C3213479
1159086,C3213478
1159085,C3213477
1159084,C3213476
1159083,C3213475
1159082,C3213474
1159081,C3213473
1159080,C3213472
1161789,C3216122
1161783,C3216116
1161782,C3216115
1161781,C3216114
137732,C0532699
1161786,C3216119
1161785,C3216118
375098,C1249198
1153623,C3208103
1153622,C3208102
375090,C1249190
852160,C2701362
204318,C0702072
1242889,C3257771
797657,C2344088
2280739,C5241622
1166205,C3220438
2104392,C4735433
2104393,C4740859
2104390,C4735506
2104391,C4740858
2104394,C4735434
565105,C1597541
108375,C0361039
108379,C0361043
565109,C1597545
1179907,C3233772
1251019,C2241107
1251011,C0694268
1251013,C1613993
1251012,C1876120
406234,C1331482
332536,C1128792
2280731,C5241616
332535,C1128791
1154546,C3209013
1244063,C3265084
225235,C0729224
1244060,C3265081
332539,C1128796
2386868,C5399460
1244061,C3265082
1792782,C4238885
1244064,C3265085
664980,C1613252
1718592,C4057402
1539820,C3832878
1718593,C4057403
727994,C1962416
727995,C0772951
643104,C1724045
643105,C1724046
643106,C1724047
643107,C1724048
643100,C1724041
643101,C1724042
643102,C1724043
643103,C1724044
643108,C1724049
643109,C1724050
2264179,C5222331
616015,C1704136
2386863,C5244559
616011,C1700021
1726179,C4060205
248410,C0789842
2264170,C5222240
2264173,C5222330
2264172,C5222329
616018,C1700681
2264174,C5222371
2264177,C5222241
1008085,C2928993
1116330,C3163452
1116331,C0938876
23437,C0058445
2386866,C5399347
2056510,C4723514
1116339,C1363117
2056513,C4723515
1174653,C3228670
1174652,C3228669
109022,C0362034
1174654,C3228671
791942,C2342131
1366982,C0383765
1366983,C0074754
1366980,C3531461
1366986,C3256310
1366984,C0982400
405760,C1330977
405761,C1330978
1366989,C0056784
405764,C1330981
405765,C1330982
1165572,C3219821
1718594,C4057404
2386869,C5399478
1718590,C1312408
1718591,C4057401
866046,C2723054
392520,C1302069
328456,C1123373
328455,C1123372
2386864,C5399516
328453,C1123370
328450,C1123367
2386867,C5399397
866047,C2723055
336548,C1133819
336547,C1133818
1008080,C2928989
336541,C1133812
859129,C2718973
859128,C0714359
859127,C2718972
236878,C0772203
859125,C2718971
859124,C2718970
2183698,C5196269
1291381,C1600910
378966,C1253340
1291383,C0709142
1291382,C1241568
378963,C1253336
901390,C2741547
362772,C1578058
617767,C1703556
1599659,C3872206
905299,C2747275
905298,C2747274
1599652,C3871665
1599653,C3872382
905294,C2727227
1599656,C3872115
905292,C0792823
905291,C2747271
905290,C2727226
866045,C2723053
358628,C1176758
794636,C2342824
794633,C2342821
690467,C1874973
690466,C1874972
1543462,C3834374
794638,C2342826
1543461,C3834335
1995454,C4541932
901399,C1735418
1805532,C4276151
827116,C2369985
6102,C0022499
1154611,C3209076
1735013,C4048903
315513,C0984300
315511,C0984282
315510,C0984281
315516,C0984303
315515,C0984302
315514,C0984301
315519,C0984308
315518,C0984305
1988678,C4530634
2101279,C4734572
1988672,C4530629
1988673,C4530630
1988670,C4530627
2101271,C4734566
2101276,C3711858
2101277,C4734570
1988674,C4530631
2101275,C0937970
1813506,C4291602
1173198,C3227239
312059,C0979084
312058,C0979083
371905,C1245947
1173191,C3227232
1012140,C2728179
1173193,C3227234
1173192,C3227233
312056,C0979081
1173197,C3227238
571790,C1605989
1367217,C2683169
1179770,C3233637
1367210,C2722125
1179775,C3233642
859126,C0714356
854252,C1269916
854253,C2241228
1367219,C2369834
1367218,C2683170
854255,C0936199
1855464,C4293510
1855463,C4293480
1855460,C4293481
615977,C1703227
753451,C1996426
36676,C0074722
1155941,C3210384
849438,C0708361
615970,C1700617
1653024,C3887902
849430,C2684482
849431,C2684483
1162535,C3216857
364349,C1238297
849437,C2684489
1307939,C3473402
619103,C1704148
1797285,C4257252
1175412,C3229418
1153695,C3208175
1797289,C4257251
314647,C0982180
206314,C0707379
1047505,C2954320
1153691,C0717431
1928880,C4490683
707594,C1949089
707590,C1949085
707591,C1949086
707592,C1949087
707593,C1949088
311508,C0978410
311509,C0978412
311500,C0978402
311501,C0978403
311502,C0978404
311503,C0978405
311504,C0978406
1161012,C3215366
1373469,C3554970
1373468,C3556728
1162536,C3216858
2370889,C5384195
2370888,C5384194
1373463,C3554853
2370886,C5384193
1373461,C3556904
352663,C1170292
1373467,C3556729
1373466,C3556637
2370881,C5384192
1373464,C3556179
617766,C1702560
1010932,C2728186
1010931,C0788614
1185354,C3239129
385632,C1263015
385631,C1263014
385630,C1263013
1362823,C3257246
374776,C1248866
1648499,C4019526
1648498,C4019525
2392134,C5399266
374777,C1248867
1870344,C4307171
1179104,C3232988
206216,C0707262
1296445,C3467063
206212,C0707258
206211,C0707257
283224,C0937166
1296449,C3467067
1296448,C3467066
1599651,C3872294
374770,C1248860
1158553,C3212952
905293,C2747272
103968,C0353657
1599657,C0936295
577229,C1620869
1599654,C3872381
1302350,C3474954
577223,C1613427
749816,C1967444
749815,C1968406
749814,C1968405
1181266,C3235107
749812,C1968404
749811,C1968403
1181265,C3235106
2360634,C5244486
1156489,C3210923
2360631,C5244483
259379,C0873040
2360633,C5244485
2360632,C5244484
1161888,C3216220
576571,C1594265
1487296,C3709408
214699,C0717912
259372,C0873033
1487295,C3709407
2104987,C4741006
1186689,C3240441
358629,C1176759
889529,C2727806
889526,C2727804
889527,C2727805
374779,C1248869
889520,C2727801
2104988,C4741007
1303136,C3475344
574599,C1592326
1303134,C3475342
1303135,C3475343
1303132,C3475340
1303133,C3475341
1303130,C3475338
1303131,C3475339
574590,C1592317
574591,C1592318
574595,C1592322
1186688,C3240440
212443,C0715249
2380856,C5391130
2380855,C5391129
2380854,C5391128
212447,C0715253
212446,C0715252
2380851,C5244679
2380850,C5391043
2123167,C4765882
1165299,C3219554
212448,C0715254
2380859,C5390024
2380858,C5390820
794639,C2342827
1169564,C3223700
2286239,C0142823
831431,C2587151
1159604,C3213988
1791495,C4082728
1791492,C4238507
2118123,C4759274
2118124,C1815743
13714,C0046519
1172713,C3226763
1172714,C3226764
1172715,C3226765
1171108,C3225190
1426267,C3645000
1172716,C3226766
834196,C0733153
2123357,C4765961
575883,C1593586
2123359,C4765963
2123358,C4765962
312888,C0980085
312889,C0980086
2102513,C4735027
312880,C0980074
312881,C0980075
312882,C0980078
674453,C1738854
312884,C0980081
312886,C0980083
1812589,C4291409
968506,C2726218
968502,C2726164
1593770,C3859749
1861935,C1360872
834194,C0358223
2102515,C4735029
1157540,C3211962
477639,C0591238
477631,C0006464
1161989,C3216321
434413,C1363683
542348,C1587941
542349,C1587942
668619,C1815322
2104423,C4740867
1538135,C3831929
1043400,C2948096
542346,C1587939
542347,C1587940
1173447,C3227481
722261,C1949351
313304,C0980602
153371,C0594484
1173444,C3227478
1172453,C3226510
153376,C0594492
1172451,C3226508
1172450,C3226507
153379,C0594510
799893,C2344876
1172458,C3226514
2392139,C5239668
894986,C1162012
330528,C1126206
1020063,C2940242
1020066,C2940245
1020064,C2940243
1020065,C2940244
2104425,C4740869
992751,C2917551
992756,C2917553
2392138,C5399269
855685,C2710096
578350,C1615665
894987,C2722030
2267205,C5222365
1242230,C3257437
1052677,C2961324
1052670,C2961318
1052678,C2961325
45045,C0097513
10438,C0039771
1351898,C3495132
10432,C0039736
966416,C2747508
10437,C0039763
1242810,C3257743
142047,C0543212
142046,C0543210
142045,C0543208
142040,C0543199
636773,C1711924
757108,C1639184
894985,C2731326
1171254,C3225336
365822,C1239786
365823,C1239787
829762,C1962241
884696,C2726471
365828,C1239792
884699,C2726474
966417,C2747509
331730,C1127764
1293468,C0981360
331736,C1127770
1293462,C3464970
1293463,C3464971
1293466,C0712403
1293467,C3464972
1293464,C1962853
1293465,C2356275
152021,C0591771
1790865,C4238259
798531,C2344423
860998,C1585434
2105834,C4741337
2105835,C4722453
2105836,C4741338
2105837,C4741339
2105830,C4741334
2105831,C4722454
855681,C2710094
1156851,C3211280
1156850,C3211279
1156853,C3211282
1156852,C0875925
1156855,C3211284
1156854,C3211283
1156857,C3211286
1156856,C3211285
209873,C0711685
209870,C0711682
814917,C2037257
209878,C0711694
1606481,C3893160
899748,C2740804
899742,C2740799
1088531,C2978251
899746,C2740802
1161452,C0717781
1791143,C4238335
1161451,C3215793
249681,C0791503
1161450,C3215792
2101278,C4734571
1791145,C4238336
1176229,C3230181
1165107,C3219365
708220,C1949237
867243,C2723662
381053,C1256525
381056,C1256528
381054,C1256526
846954,C2683369
846955,C1169744
846952,C2683368
